delegate,voting_power,th_vp,ch_member_r2,ch_vp_r2,ch_member_r3,ch_vp_r3,ch_member_r4,ch_vp_r4,gc_member_s3,gc_vp_s3,gc_member_s4,gc_vp_s4,gc_member_s5,gc_vp_s5,gc_member_mm_s5,gc_vp_mm_s5,sc_member_s5,sc_vp_s5,coc_member_s5,coc_vp_s5,dab_member_s5,dab_vp_s5,gc_member_s6,gc_vp_s6,gc_member_mm_s6,gc_vp_mm_s6,sc_member_s6,sc_vp_s6,coc_member_s6,coc_vp_s6,dab_member_s6,dab_vp_s6
0x3d2d722b443a5cae8e41877bb7cd649f3650937c,1182532.7807208877,1.4790542610745054,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xb55a948763e0d386b6defcd8070a522216ae42b1,1136135.45557786,1.4210227522875605,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x6eda5acaff7f5964e1ecc3fd61c62570c186ca0c,1129690.8095828872,1.4129621037580793,0,0,1,0.7575757575757576,0,0,0,0,1,11.11111111111111,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xb1ea5a3e5ea7fa1834d48058ecda26d8c59e8251,1074894.21392283,1.3444251975304338,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x80fc5137886375e7e5c9fbaaf3f1bfcf86bce482,1040923.314726483,1.3019360555564923,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xe93d59cc0bcecfd4ac204827ef67c5266079e2b5,1030006.582048284,1.288281939367968,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x8ccde64d05a7677d80a5960cb75fb8de486cf98d,1012267.8552174084,1.2660952059995714,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x8f07bc36ff569312fdc41f3867d80bbd2fe94b76,1008168.9981953608,1.2609685557765653,0,0,1,0.7575757575757576,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x11cf2f033b079fbb195425bfcb7d5dac4db2d752,1007405.5881397738,1.2600137197550432,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x995013b47ef3a2b07b9e60da6d1fff8fa9c53cf4,1006179.8873125964,1.2584806730092828,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x2b7839e74e8a9145e594810508006b3e856088f8,1004065.5326101348,1.2558361413877641,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x3fb19771947072629c8eee7995a2ef23b72d4c8a,1000865.5729308312,1.251833788069444,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x8f73be66ca8c79382f72139be03746343bf5faa0,884426.4029207281,1.106197359746134,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x8f5415415d9200ccd8523f3ee88f96f476141cc3,879418.3200365545,1.0999334942107233,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x839395e20bbb182fa440d08f850e6c7a8f6f0780,861838.945974445,1.077946071504576,0,0,1,0.7575757575757576,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x6cea573473348367a5f66e0f261bfa25799e6a60,710206.1606732421,0.8882911876191417,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x9e5b45e4872de2ee4b6ffbd06b3735501826b032,560644.4212177125,0.7012266667518525,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xb074ec6c37659525eef2fb44478077901f878012,553149.6055228517,0.69185251723974,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xdb5781a835b60110298ff7205d8ef9678ff1f800,496975.43293682777,0.6215926050578181,0,0,1,0.7575757575757576,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x3471884f189fd7c63fe8c83601d28ce0cc1b3853,495344.57776279486,0.6195528110380039,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x45a10f35befa4ab841c77860204b133118b7ccae,464750.4981711704,0.5812872301413293,0,0,1,0.7575757575757576,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x13838884271ec954cb036d0b29d404afab5eae2a,455065.3109546489,0.5691734708820148,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xd1c5980984bdbb0061b842fa81b3d38859850c39,454317.1254559783,0.5682376769928947,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x62a43123fe71f9764f26554b3f5017627996816a,377200.51731815806,0.4717839890060605,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x7ae109a63ff4dc852e063a673b40bed85d22e585,367050.31743291137,0.45908861460647715,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xc94ae9860b37170c08e51f453f8124a86cd7c0cd,344066.6996092512,0.43034182768335333,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x9cbe5b896d0c24acf41860b9e3df6750c2040a40,334750.1420268411,0.4186891323708315,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xb7abf554aefd4686639afcf2a653adfda3d9b038,293948.7055358152,0.3676566878721479,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xc70abe97baf38782fa479b23311b611d0e82076b,285966.1019289244,0.3576724370575167,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xd23199f1222c418ffc74c385171330b21b16e452,284290.3681289562,0.35557651104372906,0,0,0,0.0,0,0,0,0,1,11.11111111111111,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x9b7df3a2df61e72df5c4d565a0e017d7c5c6e532,282838.2341224759,0.35376025273364103,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xaa31cb426e2c83cda9c850874d166d7fca836b14,271762.8399567295,0.3399076905036614,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x6e9fe041e0ba8c2af35215d900d188d53d7a9b41,256546.762840388,0.3208761642215371,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x13debc7a8ef08a97531d0f9a7eabf2b0271c5054,252059.18043057897,0.3152633152643142,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xed11e5ea95a5a3440fbaadc4cc404c56d0a5bb04,251566.5767578755,0.3146471906434907,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x94db037207f6fb697dbd33524aadffd108819dc8,248964.6752194024,0.3113928592455662,0,0,1,0.7575757575757576,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xd0c417aab37c6b3acf93da6036bfe29963c5b3d9,247589.21225510488,0.3096724973313247,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x01e6b50557ef1a2ca58a621998ace3f278e808b8,244819.3235873269,0.30620805583458954,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x7899d9b1181cbb427b0b1be0684c096c260f7474,242342.50667022896,0.3031101741734131,0,0,1,0.7575757575757576,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xdab0d648a2a771e6952916a822dddf738b535f5a,238915.5135177165,0.2988238584724592,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xdcf7be2ff93e1a7671724598b1526f3a33b1ec25,226047.71865711897,0.2827294489732171,0,0,1,0.7575757575757576,0,0,0,0,1,11.11111111111111,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x5ab0fdc6f0ca9ea178c95ceccf944a4ce1aedddd,201572.81903522875,0.2521174395936042,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xeb1afebd776c9669ce0eb3cb2e14346751223c60,200461.09392328668,0.250726948107221,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x2f30c18491435cb8bf24047d3398167ac327f750,200122.53282364173,0.250303492415144,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x8932eb23bad9bddb5cf81426f78279a53c6c3b71,199813.23375862028,0.24991663624715899,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xc17a59dc5fc0df4853ee71e6dd7640e5e4954f0f,199740.85567235065,0.24982610927095097,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x59761d97585985a4dabeea984eefc0aa18ac02a8,199716.91924556336,0.2497961707571002,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x8d5579eda0d6f0515c833ebd36bbaf116e11613a,199715.0037714616,0.24979377497562305,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x5c070a099b0e02a6ae56883ff5b657129cbcb6e5,199645.4620667355,0.24970679560695397,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x20f3880a281092dbc6699e5d5a0ff5feb3d3db1a,199631.00896577304,0.24968871837399034,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x512fce9b07ce64590849115ee6b32fd40ec0f5f3,198881.34741158067,0.2487510783066968,0,0,1,0.7575757575757576,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x7b0befc5b043148cd7bd5cfeeef7bc63d28edec0,195110.3090660788,0.24403444767748944,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xf9551c66995ed3ff9bb05c9fd7ff148bd75dc99a,170099.85141553066,0.21275258846601286,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xeef440ea127a0aabf70601c6c68c425c29d02018,151505.11924238878,0.18949520541278475,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x1de2a056508e0d0dd88a88f1f5cdf9cfa510795c,150799.09959996422,0.18861215051777053,0,0,1,0.7575757575757576,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xe48c655276c23f1534ae2a87a2bf8a8a6585df70,148279.2976913069,0.18546050532803526,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x0331969e189d63fbc31d771bb04ab44227d748d8,144975.0365803736,0.18132769687189298,0,0,1,0.7575757575757576,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x4ac799e9b0e252bc45d499857c84809a5a444ae0,143297.04773834097,0.17922895036160105,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x062a07cbf4848fda67292a96a5e02c97e402233f,141755.7786470715,0.17730120623977227,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xa3ebc4a674ac613f797b45b4bdc1c1ddab13836a,117419.9481704504,0.14686313775655369,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xc420c9d507d0e038bd76383aaadcad576ed0073c,103546.02296050324,0.12951030954396756,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x0f97258b5b506b210ba05f4c1f3c3cf84cc44496,100205.813043342,0.1253325380763141,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x7110d94153ccbf0a6f9d11527648549516b4c809,99810.57680328006,0.12483819588595356,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x0f9457824adb0649f57b91f21fcaf598b7ed9230,91223.07325564152,0.11409736576166365,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xdf629daa1e3a099d4c87d7ba855e9561d2300032,87373.6280601534,0.10928266767296574,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xfc61965861b679c5aa728d41fa6ea0b29544f554,84627.51164237298,0.10584795934576932,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x1d1a13b16667c284b87de62caeeff0ce89e342b2,79343.72320774752,0.09923925477008318,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x1372eda77df5a048db8af4db3d8680ff56388824,78877.20354788116,0.09865575475887865,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x8c580556fdb1f57853e49f409ae9b89f7658e7a2,76079.5393920247,0.0951565730378845,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xd0214b7e8a7821a5cb07024bc00d64ece8cc1067,75140.47285020184,0.09398203446038401,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x1dd174bf2e090d0f1b1360ac8905780429b2642b,64116.20393028111,0.08019341719152494,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x0b846d075512953b1764b9f78af1e268923de6da,56485.35815466305,0.07064912789651705,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x7fc80fad32ec41fd5cfcc14eee9c31953b6b4a8b,55887.07925743577,0.06990082986479947,0,0,1,0.7575757575757576,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xe7589a9435e27bf1443ebb279083f044c054e9fe,55467.96786857613,0.06937662580410542,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xd3efbc65713c307d3057b7e0979a996f6a9799ac,54491.82412855291,0.06815571287751203,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x049e37b4276b58db622ab5db2ff2affcb40dc11c,52716.01971196533,0.06593462342273378,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x33d66941465ac776c38096cb1bc496c673ae7390,51285.08687129206,0.06414488249562049,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x523d007855b3543797e0d3d462cb44b601274819,50972.19926626655,0.06375353795702067,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x70d95a4e6f514149af97de9a107d12bf1cf57169,50404.17647182911,0.06304308278131891,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x6fc69da059944b4895d65f385b9a26b1285cab88,49841.95465362448,0.062339883183437424,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xc2490d220419acdced68428ac413c8483d08d1ab,43655.73716606337,0.05460246441240507,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x03dde7b6c372bc6c748ae1af65497b74a70492fa,42645.91501051595,0.0533394281681334,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xe6156d93fba1f2387fce5f50f1bb45ef51ed5f2b,42116.42682979841,0.05267717020569326,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xf417ace7b13c0ef4fcb5548390a450a4b75d3eb3,40694.592267997,0.05089880896153954,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x63a0b8f80150e93aa68e90327acbc2c0bc46cfda,40227.80047064299,0.05031496857405345,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x17296956b4e07ff8931e4ff4ea06709fab70b879,38670.13552314057,0.04836671731583008,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xc20687cd6fff6bcfe8032fda567c35f55543c2ac,38363.09303595757,0.04798268356522058,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x0e66cf7a7e7a7f4574670f6c2c9d463e1478a06c,37584.432678658806,0.04700877321096346,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xbec643bd5b7f5e9190617ca4187ef0455950c51c,33500.00085771693,0.04190016532514261,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x2345f4e0cdf00d427d773413dd4617d0156c29a9,32761.677408406867,0.040976706405815605,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xc3fdadbae46798cd8762185a09c5b672a7aa36bb,32115.314120646413,0.04016826676629759,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xf3fe8c6c75be4afb2f8200fc77339abe4d7cff33,31988.288299264907,0.04000938907136699,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x2fd8bd701461684957a9d6a9d15f9d5cbf17a58d,31612.384058555017,0.03953922640184758,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xb2fb83fcf40cdb8c22e39ee81c25fcc3f84d35ed,30771.35755530901,0.03848731151747179,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xfdfc6e1bbec01288447222fc8f1aee55a7c72b7b,30443.196437560942,0.038076863614938075,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xc323ee1d28d2508667f4bebfc26f93c60abdd203,30072.98846292772,0.03761382555688844,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xeb40a065854bd90126a4e697aea0976ba51b2ee7,30021.723624024,0.037549705999561984,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xf25b572bdab1eb4ff039ca98c7a8928f90789513,28824.077018817803,0.03605174810480343,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xccc4e8ad313df8150211b1b934725345924ab81d,27947.23318020522,0.03495503464625029,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xb3208f9f07b129b825f0d00d5bb79eec69db5126,27628.453048197687,0.03455632002262336,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xf3f527b70af6012f328d3ede7fcd3f5f3ca6cba2,26458.63235503996,0.03309316541996339,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x6f9bb7e454f5b3eb2310343f0e99269dc2bb8a1d,26280.520586965853,0.032870391917349,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xc540eb6c7b3e44ef8a45db3ad8618404baed88f6,26236.880496612623,0.032815809023206084,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x38e77e487518851f47e8470433d69f3119304d7c,25856.70338707336,0.032340302057991765,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x9d7894ed2ddb65e0ca36fe872cbb57b8e9aaddac,25109.55183654288,0.03140580138071932,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xb2df17c297467d9f3806626009adc2471a8c3eb1,25027.03770641,0.03130259673577283,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,24619.3865038027,0.030792726516461942,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x9c8984a1b26ea82ffcc7a4ef058b303a85b7fa25,24395.51625768585,0.030512720543819837,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x88bd639d6b029596b029c61490f29f57b0bf4a3f,23993.85139223848,0.030010337742725993,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xe626e8ca82603e3b44751f8562b5ed126d345140,23114.44791752191,0.02891042281631663,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
