delegate,voting_power,th_vp,ch_member_r2,ch_vp_r2,ch_member_r3,ch_vp_r3,ch_member_r4,ch_vp_r4,gc_member_s3,gc_vp_s3,gc_member_s4,gc_vp_s4,gc_member_s5,gc_vp_s5,gc_member_mm_s5,gc_vp_mm_s5,sc_member_s5,sc_vp_s5,coc_member_s5,coc_vp_s5,dab_member_s5,dab_vp_s5,gc_member_s6,gc_vp_s6,gc_member_mm_s6,gc_vp_mm_s6,sc_member_s6,sc_vp_s6,coc_member_s6,coc_vp_s6,dab_member_s6,dab_vp_s6
0xc2490d220419acdced68428ac413c8483d08d1ab,43655.73716606337,0.06262384033326937,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xe6156d93fba1f2387fce5f50f1bb45ef51ed5f2b,42127.471017275966,0.06043155355720727,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x03dde7b6c372bc6c748ae1af65497b74a70492fa,41626.36320939317,0.0597127180183356,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xf417ace7b13c0ef4fcb5548390a450a4b75d3eb3,41475.58350556974,0.05949642561988594,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x63a0b8f80150e93aa68e90327acbc2c0bc46cfda,40227.80047064299,0.05770648984918593,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x17296956b4e07ff8931e4ff4ea06709fab70b879,38630.12125204057,0.05541463052474142,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xc20687cd6fff6bcfe8032fda567c35f55543c2ac,38359.46590501814,0.05502637738007905,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x0e66cf7a7e7a7f4574670f6c2c9d463e1478a06c,37584.432678658806,0.05391459780261184,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xbec643bd5b7f5e9190617ca4187ef0455950c51c,33501.00085771693,0.04805694428518952,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x2345f4e0cdf00d427d773413dd4617d0156c29a9,32795.789864917126,0.047045324198547345,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xc3fdadbae46798cd8762185a09c5b672a7aa36bb,32115.314120646413,0.046069186647650626,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x2fd8bd701461684957a9d6a9d15f9d5cbf17a58d,31612.384058555017,0.0453477370982499,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xf3fe8c6c75be4afb2f8200fc77339abe4d7cff33,30913.87734738376,0.044345734255285416,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xb2fb83fcf40cdb8c22e39ee81c25fcc3f84d35ed,30771.35755530901,0.04414129064070918,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xfdfc6e1bbec01288447222fc8f1aee55a7c72b7b,30443.196437560942,0.04367054588239097,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xc323ee1d28d2508667f4bebfc26f93c60abdd203,30072.98846292772,0.043139485210907075,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xf25b572bdab1eb4ff039ca98c7a8928f90789513,28824.077018817803,0.041347930745366364,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xccc4e8ad313df8150211b1b934725345924ab81d,27967.93455006824,0.04011980054425313,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xb3208f9f07b129b825f0d00d5bb79eec69db5126,27628.453048197687,0.0396328167764984,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xeb40a065854bd90126a4e697aea0976ba51b2ee7,27521.723624024,0.03947971418673133,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xf3f527b70af6012f328d3ede7fcd3f5f3ca6cba2,26458.63235503996,0.03795471742318333,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x6f9bb7e454f5b3eb2310343f0e99269dc2bb8a1d,26275.245596775407,0.037691650440140306,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xc540eb6c7b3e44ef8a45db3ad8618404baed88f6,26236.880496612623,0.03763661598045807,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x38e77e487518851f47e8470433d69f3119304d7c,25847.02375859551,0.03707736929951067,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x9d7894ed2ddb65e0ca36fe872cbb57b8e9aaddac,25109.55183654288,0.03601947114236319,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xb2df17c297467d9f3806626009adc2471a8c3eb1,25027.03770641,0.03590110521737551,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,24619.9515038027,0.03531714299364803,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x88bd639d6b029596b029c61490f29f57b0bf4a3f,24455.225833513185,0.0350808452068128,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x9c8984a1b26ea82ffcc7a4ef058b303a85b7fa25,24395.51625768585,0.03499519225062163,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xe626e8ca82603e3b44751f8562b5ed126d345140,23114.44791752191,0.03315750894944952,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x5c47c60b0214dfee65c5bc95ab8fc6eab64c94fa,22760.41188891852,0.032649646817992525,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x265c328bf0cad7f6fcddd375a4c02754963e3a2e,22530.05023945345,0.03231919469207531,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
